adNumber,price,city,adType,model,subModel,productionDate,km,hand,createdAt,updatedAt,rebouncedAt,listingType,number_of_years,km_per_year,description,link,make,hp
52458577,69500,רעננה,commercial,דאסטר,4X2 Laureate ידני דיזל 1.5 (116 כ״ס) [2021-2025],2021-05-01,88000,1,2024-07-23,2025-03-27,2025-03-27,platinum,3.9041752224503763,22539.97,"דאסטר חדשה לגמרי,גיר ידני, אחרי טפול וקלאץ קומפלט חדש, רכב שמור ביותר ,חסכוני מאד ,חזק ,מרווח וחסכוני טסט לשנה .
אפשרות למימון 100%,טרייד אין לכל רכב ,חווית קניה נעימה ושקטה.
רכב מעולה לעבודה ולמשפחה כאחד.",https://www.yad2.co.il/vehicles/item/2u9jrvdd,דאצ'יה,116
87391760,0,ראשון לציון,commercial,דאסטר,4X2 Laureate אוט׳ בנזין 1.3 (150 כ״ס) [2021-2025],2021-10-01,195901,1,2025-03-04,2025-03-27,2025-03-27,commercial,3.485284052019165,56208.04,"דאצ`יה דאסטר ! רכב במצב מעולה ! מטופל בזמן ! דגם LAUREATE ! רכב פנאי-שטח ! רכב מרווח ! מערכת מולטימדיה ! בקרת שיוט !
* **התחייבות בטרייד אין עתידי! *סוכנות מכירה וטרייד אין, גילוי נאות , עד 100 אחוז מימון עד 60 תשלומים !!! סניף ראשל""צ ב-waze רחוב אצ""ל 25",https://www.yad2.co.il/vehicles/item/7gyb0fnp,דאצ'יה,150
86688463,74000,,commercial,דאסטר,4X2 Laureate ידני בנזין 1.3 (131 כ״ס) [2021-2025],2022-01-01,40877,1,2025-03-20,2025-03-27,2025-03-27,commercial,3.2334017796030117,12642.1,"פריסבי מציעה מבחר גדול של מכוניות פרטיות מיד ראשונה, כמו מכונית חדשה. שיטת הקניה הבטוחה מאפשרת לך לקנות מכונית בלי דאגות וליהנות משקיפות מלאה, טיפולי 360, היסטוריית טיפולים ועד שנתיים אחריות, פריסה ארצית, בכפוף לתקנון, ט.ל.ח",https://www.yad2.co.il/vehicles/item/2wmf7zbw,דאצ'יה,131
76771532,39000,רמת השרון,commercial,דאסטר,4X2 Laureate אוט׳ דיזל 1.5 (109 כ״ס) [2017-2019],2018-01-01,250000,1,2024-12-15,2025-03-27,2025-03-27,commercial,7.233401779603011,34561.88,"הג'יפ יד ראשונה פרטית 00 ברישיון.
שמור מאוד ללא שריטה.
מטופל ביותר.
כטלל מולטימדייה ומצלמת רוורס מצלמת דרך ומובילאיי
הכול תקין ועובד.
מנוע דיזל חזק אמין וחסכוני .
נקי מתאונות בהתחייבות
במחיר אטרקטיבי הקודם זוכה.",https://www.yad2.co.il/vehicles/item/ta0ouw3w,דאצ'יה,109
62103491,83000,,commercial,דאסטר,4X2 Laureate אוט׳ בנזין 1.3 (150 כ״ס) [2022-2025],2023-01-01,89070,1,2025-03-20,2025-03-27,2025-03-27,commercial,2.2340862422997945,39868.65,"פריסבי מציעה מבחר גדול של מכוניות פרטיות מיד ראשונה, כמו מכונית חדשה. שיטת הקניה הבטוחה מאפשרת לך לקנות מכונית בלי דאגות וליהנות משקיפות מלאה, טיפולי 360, היסטוריית טיפולים ועד שנתיים אחריות, פריסה ארצית, בכפוף לתקנון, ט.ל.ח",https://www.yad2.co.il/vehicles/item/p0pt0dak,דאצ'יה,150
76592983,0,עפולה,commercial,דאסטר,4X2 Laureate ידני בנזין 1.3 (131 כ״ס) [2021-2025],2021-08-01,118300,2,2025-02-02,2025-03-27,2025-03-27,commercial,3.652292950034223,32390.61,"רכב שמור מאוד
הדגם החדש,חסכוני מאוד בדלק אמין מאוד נוח מרווח חסכוני רכב במצב מעולה
התחייבות מלאה בבדיקה 
אפשרות טרייד אין ותנאי מימון נוחים ",https://www.yad2.co.il/vehicles/item/9fuqbkr7,דאצ'יה,131
64501746,77748,,commercial,דאסטר,4X2 Laureate ידני דיזל 1.5 (116 כ״ס) [2021-2025],2021-01-01,98789,1,2025-02-11,2025-03-27,2025-03-27,commercial,4.232717316906228,23339.38,ArrayArrayדאצ'יה דאסטר החדש לורייט 1461 דיזל ידני 2021,https://www.yad2.co.il/vehicles/item/63kst0zq,דאצ'יה,116
53290063,110900,חיפה,commercial,דאסטר,Journey אוט׳ 1.3 (150 כ״ס),2024-01-01,49010,1,2025-03-23,2025-03-27,2025-03-27,commercial,1.2347707049965777,39691.58,"***    מגוון מותגי יד שנייה עם היסטוריית טיפולים מלאה ובדיקת קנייה מסודרת
אופציות מימון אטרקטיביות + אפשרות לטרייד אין. ***",https://www.yad2.co.il/vehicles/item/9z1pensi,דאצ'יה,150
66800349,83000,,commercial,דאסטר,4X4 Laureate ידני דיזל 1.5 (116 כ״ס),2020-01-01,80552,1,2025-03-15,2025-03-27,2025-03-27,commercial,5.234770704996578,15387.88,דאצ'יה דאסטר LAUREATE טורבו דיזל ידני,https://www.yad2.co.il/vehicles/item/985ki8gd,דאצ'יה,116
65940087,62000,ירושלים,commercial,דאסטר,4X2 Laureate ידני בנזין 1.3 (131 כ״ס) [2021-2025],2021-06-01,80000,1,2025-03-20,2025-03-27,2025-03-27,commercial,3.8193018480492813,20946.24,"דאצ'יה, דאסטר, בצבע אפור מטאלי, שנת 2021, 80000 ק""מ , מטופל בחברה, גיר רגיל",https://www.yad2.co.il/vehicles/item/qsf4aaik,דאצ'יה,131
56295422,63000,,commercial,דאסטר,4X2 Laureate ידני בנזין 1.3 (131 כ״ס) [2019-2022],2020-05-01,110000,2,2025-03-19,2025-03-27,2025-03-27,commercial,4.903490759753593,22433.0,Array,https://www.yad2.co.il/vehicles/item/7hli2wf6,דאצ'יה,131
46408196,98500,נצרת,commercial,דאסטר,4X2 Prestige אוט׳ 1.3 (150 כ״ס) [2021-2025],2022-07-01,37500,1,2025-03-12,2025-03-27,2025-03-27,commercial,2.737850787132101,13696.88,"דאסטר  החדש , אוט' דגם פרסטיג' כולל חבילת אקסטרים ( ריפוד משולב עור ג'נטים שחורים ועוד..  רכב  שמור מאוד ומטופל במוסך מורשה , נהג יחיד, פרטי , רכב חזק וחסכוני .נסע רק 37500 .  ",https://www.yad2.co.il/vehicles/item/ylqaylqe,דאצ'יה,150
93878568,67720,,commercial,דאסטר,4X2 Laureate אוט׳ בנזין 1.3 (150 כ״ס) [2021-2025],2021-11-01,104963,1,2025-03-14,2025-03-27,2025-03-27,commercial,3.40041067761807,30867.74,"טרייד מוביל. הטרייד אין הרשמי של יבואני הרכב , מגוון רחב של מכוניות מיד פרטית ראשונה , אפשרויות טרייד אין ומימון לרכישת רכב.",https://www.yad2.co.il/vehicles/item/hew8kj0s,דאצ'יה,150
51196538,27500,נתניה,commercial,דאסטר,4X2 Laureate אוט׳ דיזל 1.5 (109 כ״ס) [2017-2019],2018-04-01,220000,2,2024-12-31,2025-03-27,2025-03-27,commercial,6.9869952087611225,31487.07,רכב מצויין! אחרי טיפול ארוך!אפשרויות מימון מהזולות ביותר בישראל . מגוון אפשרויות מימון של עד 100% מימון ללא מקדמה אפשרות של הוראת קבע  ואפשרויות טרייד אין נרחבות על כל כלי הרכב. טסט עד 1.5.25,https://www.yad2.co.il/vehicles/item/um8lahao,דאצ'יה,109
32725486,74000,,commercial,דאסטר,4X2 Laureate ידני בנזין 1.3 (131 כ״ס) [2021-2025],2022-01-01,54896,1,2025-02-28,2025-03-27,2025-03-27,commercial,3.2334017796030117,16977.78,"פריסבי מציעה מבחר גדול של מכוניות פרטיות מיד ראשונה, כמו מכונית חדשה. שיטת הקניה הבטוחה מאפשרת לך לקנות מכונית בלי דאגות וליהנות משקיפות מלאה, טיפולי 360, היסטוריית טיפולים ועד שנתיים אחריות, פריסה ארצית, בכפוף לתקנון, ט.ל.ח",https://www.yad2.co.il/vehicles/item/ulkz60mv,דאצ'יה,131
45104952,34900,ראשון לציון,commercial,דאסטר,4X2 Laureate אוט׳ דיזל 1.5 (109 כ״ס) [2017-2019],2018-08-01,226000,2,2025-01-28,2025-03-27,2025-03-27,commercial,6.652977412731006,33969.75,"דאסטר דיזל אוטומט
הכי מבוקש שיש
שמורה במצב מצויין
התחייבות לתקינות מנוע גיר ושלדה
אפשרות החלפה ומימון עד 100 אחוז
כתובתנו פיק""א 1 ראשון לציון",https://www.yad2.co.il/vehicles/item/1c0w2nr8,דאצ'יה,109
61276699,77000,,commercial,דאסטר,4X2 Laureate ידני בנזין 1.3 (131 כ״ס) [2021-2025],2022-01-01,36826,1,2025-02-20,2025-03-27,2025-03-27,commercial,3.2334017796030117,11389.24,"פריסבי מציעה מבחר גדול של מכוניות פרטיות מיד ראשונה, כמו מכונית חדשה. שיטת הקניה הבטוחה מאפשרת לך לקנות מכונית בלי דאגות וליהנות משקיפות מלאה, טיפולי 360, היסטוריית טיפולים ועד שנתיים אחריות, פריסה ארצית, בכפוף לתקנון, ט.ל.ח",https://www.yad2.co.il/vehicles/item/fmj6ku5k,דאצ'יה,131
78394718,79900,קרית אתא,commercial,דאסטר,4X2 Laureate ידני דיזל 1.5 (116 כ״ס) [2021-2025],2022-04-01,130000,1,2025-02-03,2025-03-27,2025-03-27,commercial,2.9869952087611225,43522.0,"הרכב חדש לחלוטין!!לרציניים בלבד דקאר סוכנות לרכב מוניטין של שנים רבות מבחר גדול של רכבים אפשרות לטרייד אין!!התחייבות לקנייה חוזרת !!התחייבות מלאה לבדיקה!!אפשרות ל100 אחוז מימון ותשלום בשקים כתובתנו דרך חיפה 45 קרית אתא!!לאא בשבת
",https://www.yad2.co.il/vehicles/item/8t4978o7,דאצ'יה,116
46858580,37900,באר שבע,commercial,דאסטר,4X2 Laureate אוט׳ דיזל 1.5 (109 כ״ס) [2017-2019],2018-02-01,204000,2,2025-03-17,2025-03-27,2025-03-27,commercial,7.148528405201916,28537.34,"רכב שמור נוסע מצויין 
דיזל חסכוני וחזק מאוד 
כל הקודם זוכה ",https://www.yad2.co.il/vehicles/item/nzzq3l2e,דאצ'יה,109
44362813,65000,כרמיאל,commercial,דאסטר,4X2 Laureate אוט׳ בנזין 1.3 (150 כ״ס) [2021-2025],2021-11-01,140000,1,2025-03-06,2025-03-27,2025-03-27,commercial,3.40041067761807,41171.5,"הרכב שתפס תאוצה בשוק הישראלי ובמחיר אטרקטיבי שעונה לכל כיס.
רכב שמור ומטופל וניראה כחדש.
התחייבות לטרייד אין עתידי. התחייבות בבדיקה. מגוון אפשרויות מימון של עד 100% מימון.",https://www.yad2.co.il/vehicles/item/ub6qvi11,דאצ'יה,150
69962997,108000,כרמיאל,commercial,דאסטר,4X2 Expression ידני דיזל 1.5 (116 כ״ס),2023-07-01,52000,1,2025-03-18,2025-03-27,2025-03-27,commercial,1.7385352498288844,29910.24,"דאצ'יה, דאסטר, בצבע לבן שנהב, שנת 2023, 52000 ק""מ",https://www.yad2.co.il/vehicles/item/qom0v17y,דאצ'יה,116
77941521,60000,זכרון יעקב,private,דאסטר,4X2 Prestige אוט׳ דיזל 1.5 (109 כ״ס) [2018-2019],2018-11-01,208000,1,2025-03-12,2025-03-20,2025-03-19,private,6.401095140314853,32494.44,"רכב שמור ומטופל במוסך רנו מורשהבלבד
היסטורית טיפולים שמורה וגלויה
וו גרירה תיקני ברישיון
צבע מטלי, מצלמת דרך, מצלמת חניה אחורית + קדמית.  אימוביליי, מפתח חכם ועוד

",https://www.yad2.co.il/vehicles/item/j9qimhdb,דאצ'יה,109
72138778,76000,מבשרת ציון,private,דאסטר,4X4 Prestige ידני בנזין 1.3 (150 כ״ס) [2019-2021],2020-01-01,70000,2,2025-03-19,2025-03-20,2025-03-19,private,5.234770704996578,13372.12,"4*4 , דגם המפואר , במצב מצויין , מנוע בנזין חזק מתוצרת רנו/מרצדס . כולל מיגון תחתון של אספיר , פשוט תענוג של רכב , נמכר מחוסר ברירה .",https://www.yad2.co.il/vehicles/item/ii03fwuz,דאצ'יה,150
54914067,54900,ג'ת,private,דאסטר,4X2 Laureate ידני דיזל 1.5 (116 כ״ס) [2019-2021],2020-01-01,122000,1,2025-03-19,2025-03-20,2025-03-19,private,5.234770704996578,23305.7,"רכב במצב שמור ,  נהג יחיד , יש וו גרירה מותקן
לבוא לראות ולקחת",https://www.yad2.co.il/vehicles/item/t8a1ayyv,דאצ'יה,116
61029025,59500,קרית שמונה,private,דאסטר,4X2 Laureate אוט׳ דיזל 1.5 (109 כ״ס) [2017-2019],2019-04-01,140200,2,2025-03-16,2025-03-18,2025-03-18,private,5.987679671457905,23414.75,"דאצ'יה, דאסטר, בצבע שחור מטאלי, שנת 2019, 140200 ק""מ",https://www.yad2.co.il/vehicles/item/zfhskk25,דאצ'יה,109
59504131,73000,זוהר,private,דאסטר,4X4 Laureate ידני דיזל 1.5 (116 כ״ס),2021-01-01,171000,2,2025-01-18,2025-03-18,2025-03-18,private,4.232717316906228,40399.58,"רכב שמור ביותר. צמיגים חדשים, וו גרירה, גגון, טיפול גדול חסכוני מאוד, טסט לשנה ",https://www.yad2.co.il/vehicles/item/w4v445uz,דאצ'יה,116
45149738,58500,נתניה,private,דאסטר,4X4 Laureate ידני דיזל 1.5 (116 כ״ס),2020-11-01,166000,2,2024-12-29,2025-03-18,2025-03-18,private,4.399726214921286,37729.62,"דאצ'יה, דאסטר, בצבע בז' מטאלי, שנת 2020, 166000 ק""מ וו גרירה",https://www.yad2.co.il/vehicles/item/27snojhn,דאצ'יה,116
71473928,79000,אלעד,private,דאסטר,4X2 Prestige אוט׳ 1.3 (150 כ״ס) [2021-2025],2022-05-01,83000,1,2025-03-18,2025-03-24,2025-03-18,private,2.9048596851471595,28572.81,"רכב שמור במיוחד , נהג יחיד , הדגם המפואר , גלגלי מגנזיום , מפתח חכם .",https://www.yad2.co.il/vehicles/item/p8qcvjp7,דאצ'יה,150
89320230,40000,אחוזת ברק,private,דאסטר,4X2 Laureate אוט׳ דיזל 1.5 (109 כ״ס) [2017-2019],2018-07-01,196000,2,2025-03-06,2025-03-17,2025-03-17,private,6.737850787132102,29089.39,"דאצ'יה, דאסטר, בצבע אפור מטאלי, שנת 2018, 196000 ק""מ
הוחלף גיר לפני כחצי שנה ",https://www.yad2.co.il/vehicles/item/fqa1u8eg,דאצ'יה,109
58219074,17500,ירושלים,private,דאסטר,4X2 Prestige אוט׳ דיזל 1.5 (109 כ״ס) [2017-2019],2017-08-01,302440,2,2025-03-17,2025-03-18,2025-03-17,private,7.652292950034223,39522.79,"הרכב במצב 100% טיפול חדש לכל הרכב
אחרי הטיפול בשבוע הלך המנוע והוא צריך מנוע חדש
אני חייב על כסף אני מוכר בלי מנוע ",https://www.yad2.co.il/vehicles/item/ond8m0fr,דאצ'יה,109
53480765,41500,אילת,private,דאסטר,4X4 Laureate ידני בנזין 1.2 (125 כ״ס),2017-01-01,91000,1,2025-01-10,2025-03-16,2025-03-15,private,8.232717316906228,11053.46,"דאצ'יה, דאסטר, בצבע שחור מטאלי, שנת 2017, 91000 ק""מ
תוספות
באר לד
גגון
מיכל מים
מולטימדייה 11 אינץ' 
גאנטים
וו גרירה
גריל גראנד שירוקי
מגן מנוע",https://www.yad2.co.il/vehicles/item/pxrpm2jt,דאצ'יה,125
56738676,90400,אומץ,private,דאסטר,Prestige אוט׳ 1.3 (150 כ״ס) [2022-2025],2023-05-01,85000,1,2025-02-25,2025-03-14,2025-03-14,private,1.9055441478439425,44606.68,"דאצה דאסטר הדגם המפואר,
מגיע עם וו גרירה 
מצב מכני מעולה
מטופל במוסך מורשה
צמיגים 50/50",https://www.yad2.co.il/vehicles/item/woy0deqy,דאצ'יה,150
75370943,54500,קצרין,private,דאסטר,4X2 Prestige אוט׳ דיזל 1.5 (109 כ״ס) [2018-2019],2018-06-01,204000,1,2025-03-14,2025-03-16,2025-03-14,private,6.8199863107460645,29912.08,"דגם PRESTIGE, טורבו דיזל.
 נהגת יחידה. היה מטופל בזמן. שמור מבפנים ומבחוץ, לאחר טיפול 200, טיימינג חדש. גיר ומנוע במצב מצויין. חסכוני מעוד בדלק עושה 1 ל 19 ק""מ . חישוקי מגנזיום, יש טוספת מדרגה בצידי האוטו+ מפתח חכם .חנה בחניה מקורה רוב הזמן. נמצא בקצרין ( אזור הגולן)",https://www.yad2.co.il/vehicles/item/g0mx1amr,דאצ'יה,109
59979278,60000,לוד,private,דאסטר,4X2 Laureate ידני דיזל 1.5 (116 כ״ס) [2019-2021],2020-01-01,150000,2,2025-03-10,2025-03-14,2025-03-14,private,5.234770704996578,28654.55,"רכב אמין וחסכוני בטירוף, שמור בקנאות 
הרכב מאובזר במערכת מולטימדיה שתומכת בCarPlay ובוו גרירה ברישיון 
טופל בזמן תמיד 
מתחייב בבדיקה מנוע, גיר, שילדה",https://www.yad2.co.il/vehicles/item/3xd3obrh,דאצ'יה,116
57313645,35000,באר שבע,private,דאסטר,4X2 Laureate ידני בנזין 1.2 (125 כ״ס),2016-02-01,130000,2,2025-03-13,2025-03-14,2025-03-13,private,9.149897330595483,14207.81,"דאצ'יה, דאסטר, בצבע אפור מטאלי, שנת 2016, 130000 ק""מ, ידני",https://www.yad2.co.il/vehicles/item/ur4qpotd,דאצ'יה,125
84204283,105000,קרית טבעון,private,דאסטר,4X2 Expression ידני דיזל 1.5 (116 כ״ס),2023-10-01,38000,1,2025-02-11,2025-03-13,2025-03-12,private,1.486652977412731,25560.77,"נהג יחיד רכב שמור ללא תאונות 
עם תוספת גחון",https://www.yad2.co.il/vehicles/item/kdcn6eta,דאצ'יה,116
